basin_id,sum(msi_paras),sum(msti_paras),sum(wsi_paras),sum(wsti_paras)
14316500,0.511042,1.969592,0.575370,2.107107
05DE007,0.604783,1.726256,0.750644,1.564526
03488000,0.675942,1.601056,0.782295,1.480079
09095500,0.541866,1.788256,0.508450,2.092393
03270000,0.669243,1.613985,0.795229,1.465820
06313500,0.588998,1.721826,0.777210,1.492324
02359170,0.716700,1.552033,0.821117,1.400676
09366500,0.551030,1.805511,0.621364,1.819484
04031000,0.599517,1.705418,0.652000,1.751426
06609500,0.622806,1.663027,0.800293,1.451168
08073600,0.635088,1.617630,0.811041,1.372646
08317400,0.581971,1.769592,0.564149,1.922805
13307000,0.518661,1.814384,0.522473,2.064670
03335500,0.676520,1.611140,0.788514,1.471488
07027720,0.665280,1.593727,0.812181,1.400807
05UH002,0.526405,1.780113,0.578705,1.836720
11109000,0.423109,1.806809,0.782440,1.403245
02193500,0.658652,1.608591,0.819068,1.407198
06FB002,0.519270,1.788213,0.557012,1.856286
04106906,0.659580,1.639115,0.755671,1.532730
02486000,0.684824,1.578883,0.815221,1.400821
09070500,0.521815,1.802041,0.502417,2.092821
05440000,0.637877,1.661952,0.760281,1.529531
10324500,0.538479,1.791613,0.629431,1.752551
13265500,0.527435,1.795928,0.528741,2.012350
11424000,0.494419,1.705970,0.773457,1.411952
03604400,0.686990,1.576136,0.799366,1.410229
05KH007,0.567187,1.753712,0.679026,1.649362
07188838,0.653995,1.602969,0.810181,1.408834
11507500,0.535664,1.896858,0.521476,2.116939
05060100,0.580905,1.719348,0.762041,1.511953
03284000,0.700959,1.569093,0.804045,1.441220
08068800,0.631874,1.622028,0.812873,1.376594
05HD036,0.588327,1.739829,0.731102,1.584665
10155300,0.508104,1.843479,0.520383,2.088314
07EA007,0.567914,1.734274,0.534215,1.999248
01664000,0.662467,1.614481,0.791933,1.443559
03124500,0.670468,1.621002,0.786471,1.483744
03209000,0.695421,1.568969,0.812754,1.429352
06710245,0.587271,1.762867,0.615817,1.834631
13049500,0.511509,1.824257,0.532677,2.051324
07064000,0.674152,1.596357,0.805380,1.420596
02256500,0.657544,1.602003,0.839761,1.374792
12413860,0.560169,1.800374,0.535403,2.119123
04112500,0.648293,1.649825,0.777386,1.512245
03115400,0.673423,1.604253,0.768415,1.504678
02040000,0.668044,1.604738,0.812261,1.421185
03328000,0.661265,1.624864,0.786761,1.475105
06126500,0.625653,1.674572,0.791323,1.484871
12370000,0.533598,1.812996,0.534837,2.096159
03227500,0.679153,1.602980,0.795629,1.463053
04NB001,0.610444,1.693398,0.587324,1.898829
10141000,0.543861,1.798166,0.527535,2.025126
04208504,0.674165,1.618121,0.773190,1.514781
06917560,0.630903,1.629292,0.812903,1.395952
07BF009,0.587837,1.748406,0.650563,1.716864
02044500,0.656299,1.610416,0.811550,1.417448
10039500,0.529765,1.821802,0.524730,2.018788
03324300,0.662418,1.624930,0.794258,1.456190
02472500,0.666958,1.587428,0.818176,1.389480
06699005,0.538032,1.809923,0.516794,2.105990
09516500,0.486763,1.820469,0.827084,1.408148
05131500,0.613753,1.680369,0.734927,1.565501
05593945,0.653385,1.618861,0.809826,1.431092
06885500,0.613091,1.655194,0.821017,1.414354
02398300,0.671074,1.592503,0.811055,1.414758
06043500,0.516540,1.811184,0.524474,2.070623
09490500,0.578188,1.742543,0.756769,1.553113
10338000,0.447755,2.035248,0.557582,2.096213
07257500,0.656435,1.605390,0.801144,1.407847
12451000,0.464424,1.918376,0.578287,1.974931
02LD005,0.622497,1.680994,0.571509,1.867479
02297310,0.661884,1.596327,0.829149,1.373110
13047600,0.511780,1.823810,0.532640,2.051303
05586100,0.682787,1.601329,0.783630,1.496869
02338500,0.697414,1.568857,0.814298,1.412085
09093700,0.535674,1.791736,0.499846,2.091938
05TG003,0.544325,1.771298,0.573825,1.866042
03173000,0.668089,1.610860,0.774770,1.488368
02083500,0.682661,1.581836,0.816164,1.403314
05429500,0.619839,1.676018,0.743114,1.553593
01520500,0.644175,1.676825,0.684899,1.692654
14339000,0.545465,1.835200,0.627555,1.865320
06200000,0.578172,1.798941,0.532247,2.084743
05436500,0.625023,1.672272,0.732180,1.577229
04252500,0.623817,1.695880,0.596740,1.906876
02482000,0.669848,1.592678,0.816530,1.394991
06295000,0.632234,1.700676,0.616753,1.781489
05RB003,0.593801,1.709203,0.639220,1.745958
12150800,0.596817,1.789395,0.652675,1.834484
12419000,0.563272,1.799410,0.535157,2.120241
01046500,0.603593,1.704129,0.586889,1.871624
10016900,0.505205,1.849449,0.522466,2.091310
01318500,0.618768,1.695366,0.589428,1.882952
02217770,0.676822,1.590930,0.811013,1.406650
13339500,0.540459,1.810804,0.544730,2.099157
02317500,0.681821,1.578752,0.822114,1.392123
07GC002,0.603911,1.737521,0.622507,1.817178
03085000,0.690191,1.595047,0.737177,1.575373
05587900,0.660575,1.610216,0.805593,1.428585
0351706800,0.679010,1.587047,0.772728,1.470105
03076500,0.669531,1.631524,0.699310,1.674150
03048500,0.674099,1.620530,0.734545,1.603837
11525655,0.489475,1.891089,0.652875,1.797679
05389000,0.615078,1.680291,0.749466,1.545850
07251500,0.640457,1.611410,0.808015,1.405300
09306222,0.573963,1.763466,0.557627,1.942714
02320000,0.696340,1.564641,0.823263,1.385206
06339500,0.595988,1.712056,0.799265,1.464347
05290000,0.592501,1.710848,0.745413,1.536604
06738000,0.544684,1.807468,0.522654,2.121089
07325000,0.590903,1.686587,0.827534,1.397776
06279500,0.594647,1.741690,0.684401,1.643503
13042500,0.492573,1.832242,0.528272,2.042853
02147020,0.697420,1.572511,0.815895,1.411081
07288500,0.671664,1.588784,0.809637,1.402939
06820500,0.640531,1.635920,0.799889,1.454080
03438000,0.664912,1.598354,0.808999,1.405427
05580000,0.650134,1.633346,0.782181,1.491171
07191288,0.650094,1.606437,0.807197,1.404767
02245050,0.671565,1.584272,0.827680,1.379303
05292000,0.596071,1.702891,0.746918,1.531008
11290000,0.494155,1.798484,0.718810,1.583765
07171600,0.608630,1.647051,0.813983,1.395584
11493500,0.521903,1.935562,0.516430,2.167434
02151500,0.682710,1.584207,0.810273,1.408372
03225500,0.669082,1.619600,0.791050,1.474556
14169000,0.599537,1.631560,0.774055,1.427399
06386500,0.617501,1.681831,0.817638,1.440787
09168730,0.557145,1.794973,0.533956,2.000291
08KB001,0.596306,1.763797,0.491641,2.116854
04099750,0.645719,1.653582,0.758181,1.537067
03083500,0.679745,1.617125,0.710103,1.636369
08KH019,0.589566,1.804647,0.514507,2.114380
06701500,0.556069,1.793545,0.585308,1.909166
05592100,0.670786,1.605802,0.802250,1.437343
08EE020,0.550713,1.801741,0.497992,2.151740
09497800,0.563915,1.712140,0.775410,1.464536
11469000,0.524629,1.684704,0.774628,1.413270
07196500,0.653969,1.601589,0.811834,1.402093
07288280,0.667591,1.591919,0.807793,1.398035
08KA004,0.581007,1.767999,0.503665,2.118016
02133624,0.675767,1.588063,0.822422,1.404512
03214500,0.692147,1.577952,0.795154,1.460964
06347500,0.578698,1.740880,0.780559,1.498062
02330150,0.683124,1.575674,0.815772,1.385589
04195820,0.657444,1.631897,0.788768,1.469416
08379500,0.594641,1.734964,0.757131,1.540199
01420980,0.631759,1.704579,0.650376,1.787342
03363900,0.668820,1.613368,0.796477,1.456495
04159492,0.653573,1.656280,0.743974,1.573437
08057000,0.628946,1.631750,0.820849,1.394792
08255500,0.516223,1.826023,0.524838,2.070282
02487500,0.671070,1.587524,0.816065,1.402261
13161500,0.513729,1.842787,0.500923,2.067760
09511300,0.564407,1.723077,0.807178,1.426466
08099300,0.580619,1.682368,0.820426,1.384493
05506800,0.646165,1.623604,0.804334,1.418192
02296500,0.656456,1.602816,0.836318,1.375862
04078500,0.614876,1.686686,0.732235,1.580898
07312700,0.588705,1.689544,0.827261,1.391138
06352000,0.584476,1.727098,0.813379,1.440406
01551500,0.651142,1.669405,0.670868,1.717721
10337500,0.448666,2.035372,0.554947,2.098125
04223000,0.652945,1.663981,0.681525,1.701505
04DC002,0.566595,1.757237,0.587280,1.853869
05383075,0.630211,1.664915,0.760379,1.522303
01172003,0.628780,1.687895,0.585432,1.910375
06406500,0.610859,1.669804,0.829344,1.413378
02140991,0.684965,1.582418,0.806933,1.410707
06887500,0.656959,1.631954,0.828659,1.439795
11085000,0.431156,1.779498,0.767118,1.407277
09211200,0.511425,1.836146,0.499284,2.032716
04101800,0.646194,1.650918,0.739358,1.559594
13246000,0.490121,1.859722,0.531808,2.113183
06884025,0.619193,1.663437,0.820777,1.429845
02413300,0.687009,1.580359,0.808215,1.405233
08086212,0.580237,1.689285,0.822272,1.391648
07363200,0.671616,1.586698,0.805697,1.402666
10321000,0.525053,1.820453,0.519110,2.021379
04135700,0.626962,1.683679,0.671258,1.718681
05227500,0.611050,1.689074,0.724019,1.574431
01544000,0.636797,1.687574,0.657629,1.749415
03139000,0.665976,1.628408,0.782464,1.483940
08014500,0.669225,1.582236,0.808158,1.382895
09506000,0.561686,1.730859,0.789301,1.454379
10321950,0.522189,1.820182,0.587551,1.883935
05568500,0.675747,1.612035,0.769712,1.514648
10251255,0.447586,1.867284,0.727813,1.563176
09261000,0.568572,1.775771,0.540824,1.942757
03185400,0.689534,1.593333,0.768004,1.506770
01010500,0.600798,1.702425,0.573218,1.897648
05079000,0.599902,1.702182,0.770106,1.498178
03010500,0.645067,1.665637,0.667861,1.723442
06478500,0.620478,1.683308,0.776756,1.492367
13292000,0.526184,1.819800,0.522938,2.082941
03276000,0.665883,1.614784,0.795595,1.462326
02387000,0.686294,1.579399,0.812194,1.413083
02236000,0.707741,1.552440,0.831585,1.370886
06806500,0.614447,1.663165,0.803097,1.425399
13317000,0.519459,1.801457,0.524692,2.085124
08041749,0.662991,1.592343,0.805735,1.367723
08206600,0.601546,1.677472,0.833051,1.382389
05568000,0.659959,1.621976,0.783838,1.490448
01AF007,0.608061,1.696084,0.557126,1.941553
04077400,0.618734,1.675828,0.688524,1.641768
07030392,0.671018,1.587031,0.811433,1.403076
05528000,0.634676,1.667554,0.748962,1.558701
05LH005,0.584807,1.737602,0.646873,1.713778
11216200,0.434565,2.068855,0.539429,2.104897
01347000,0.637282,1.686141,0.620843,1.860490
10251258,0.450468,1.864100,0.757987,1.506364
01130000,0.607727,1.696700,0.588980,1.872157
13181000,0.559536,1.783662,0.554913,1.932239
02414715,0.696706,1.567459,0.812949,1.408853
07055608,0.659810,1.605389,0.804158,1.408670
03432400,0.677538,1.588624,0.810021,1.404237
06724000,0.588110,1.776147,0.590693,1.891583
08ND013,0.507475,1.831905,0.538079,2.042881
02VB004,0.551093,1.736709,0.546380,1.971210
08MF065,0.535160,1.859301,0.505883,2.150261
05OE004,0.584833,1.717743,0.687006,1.658730
04086600,0.634381,1.674476,0.728818,1.606077
03341500,0.682451,1.601085,0.792529,1.466575
06414000,0.613834,1.693041,0.782131,1.485119
03459500,0.676347,1.597243,0.763831,1.481423
02129000,0.696261,1.572772,0.818861,1.415853
05092000,0.607956,1.689900,0.747811,1.531150
07014500,0.668927,1.597481,0.805029,1.420826
02312762,0.682745,1.579563,0.831917,1.375844
03531500,0.689110,1.581621,0.787160,1.462348
01529500,0.651007,1.665679,0.699821,1.649255
09260050,0.565113,1.769070,0.518258,1.985632
11473900,0.488200,1.803637,0.724389,1.579324
06186500,0.468195,1.853974,0.526672,2.038178
05590950,0.658762,1.618439,0.795716,1.449238
07153000,0.609434,1.649847,0.822558,1.396885
12344000,0.522748,1.813158,0.534054,2.081841
06048700,0.597565,1.737303,0.688670,1.703425
08013500,0.678731,1.576037,0.804663,1.391327
03106000,0.667817,1.628464,0.762871,1.527243
07CD004,0.585720,1.740320,0.701786,1.637008
02489500,0.697027,1.566943,0.819423,1.400644
03571000,0.688107,1.578230,0.802979,1.413324
05JM010,0.573672,1.747985,0.691475,1.631310
07311900,0.572642,1.708976,0.824829,1.389035
11109525,0.428314,1.815146,0.764320,1.441477
08065350,0.659578,1.606618,0.822893,1.398944
06331000,0.582127,1.746196,0.786862,1.479657
06754000,0.628050,1.704720,0.707872,1.649894
06926500,0.674534,1.592583,0.816622,1.409666
01331095,0.626702,1.689129,0.593967,1.900927
12210500,0.558530,1.943976,0.623538,2.004529
11159000,0.452946,1.776874,0.796618,1.407601
10312000,0.501435,1.827826,0.640604,1.742133
09469500,0.599738,1.699443,0.832715,1.409190
11458000,0.466136,1.731393,0.771757,1.400052
06208500,0.598204,1.753714,0.557720,1.959345
04074950,0.615586,1.678158,0.681022,1.650664
02PD002,0.584280,1.708032,0.566670,1.956083
02472850,0.659959,1.595223,0.818683,1.390240
08150700,0.595897,1.683244,0.831765,1.391286
08071280,0.637891,1.613919,0.809195,1.363767
13010065,0.463266,1.881375,0.549021,2.025297
08167000,0.590911,1.679769,0.817679,1.379100
03321060,0.672891,1.593048,0.811593,1.414646
13015000,0.459407,1.864973,0.518178,2.040196
03175500,0.680321,1.593287,0.791012,1.461854
05576500,0.665849,1.614111,0.798805,1.449904
03QC002,0.550917,1.766073,0.540211,2.032901
01670400,0.662411,1.612469,0.794680,1.435878
05OF020,0.581533,1.735301,0.663860,1.700742
02231000,0.663190,1.590442,0.827003,1.378223
02096500,0.674351,1.592353,0.817494,1.411440
01205500,0.643825,1.679150,0.672027,1.717593
06809500,0.627897,1.653161,0.793627,1.451329
08NG053,0.545769,1.762492,0.500755,2.072489
04154000,0.633701,1.686414,0.703679,1.669665
01049205,0.612060,1.695897,0.575881,1.880159
11526250,0.493278,1.858916,0.664041,1.743227
05292704,0.591139,1.703093,0.776241,1.493529
03262700,0.668245,1.620689,0.788294,1.466529
07106500,0.614903,1.690172,0.815936,1.432244
13329770,0.483945,1.881771,0.535990,2.106380
02344500,0.677479,1.588403,0.820515,1.399184
08ND012,0.514272,1.806325,0.539023,2.048682
05508805,0.640771,1.629544,0.808326,1.425715
11418000,0.488111,1.795567,0.734532,1.568000
06065500,0.587145,1.767375,0.535683,2.011617
05341500,0.618018,1.676223,0.739281,1.556001
05469000,0.648764,1.627929,0.782500,1.468130
02197315,0.680252,1.584686,0.822989,1.403243
12359800,0.500013,1.838679,0.538447,2.070938
02198000,0.674599,1.589505,0.816231,1.402360
07180200,0.606644,1.663320,0.815063,1.403776
10CD001,0.565157,1.738799,0.577358,1.866339
02103000,0.663344,1.598134,0.821383,1.404574
12303500,0.512386,1.830347,0.559734,2.058722
09410100,0.529446,1.766388,0.732943,1.550260
03275000,0.668744,1.615440,0.793011,1.463477
01573560,0.656868,1.645896,0.726937,1.573239
13351000,0.606985,1.707203,0.693948,1.667242
01423000,0.643736,1.694059,0.662834,1.729928
07EC003,0.559358,1.741514,0.494443,2.056911
13027500,0.511761,1.818257,0.530730,2.048147
03237020,0.691392,1.590646,0.789558,1.472156
11292900,0.439241,2.087533,0.560196,2.092896
06324970,0.607550,1.707738,0.818604,1.434417
05353800,0.610716,1.675367,0.765654,1.493393
03250500,0.697110,1.581457,0.799162,1.446709
07372200,0.679727,1.580737,0.798842,1.396272
13022500,0.476724,1.851258,0.529307,2.035146
08KH001,0.581592,1.786439,0.488142,2.139948
11471500,0.479032,1.775278,0.724954,1.544777
05585000,0.650929,1.631408,0.797529,1.456815
08NA045,0.541108,1.770238,0.498898,2.087246
11345500,0.509602,1.869211,0.602016,1.885389
04235440,0.657535,1.652433,0.726402,1.610875
02175500,0.682350,1.581024,0.824197,1.396262
10020300,0.517397,1.836454,0.517231,2.042932
02024752,0.678202,1.603086,0.764089,1.509903
08144600,0.597218,1.687111,0.836894,1.393053
09315000,0.575572,1.762739,0.534011,1.922391
02312500,0.681512,1.579783,0.833629,1.375625
06360500,0.611256,1.695575,0.809283,1.455422
05432500,0.623997,1.666605,0.746970,1.548252
05421740,0.632728,1.656009,0.748794,1.538534
04183000,0.666259,1.627726,0.776922,1.501758
11517000,0.507479,1.866931,0.644688,1.790078
02369000,0.675482,1.576125,0.814004,1.379303
05327000,0.605251,1.694062,0.765738,1.510637
09313000,0.514847,1.845215,0.507708,2.092348
05517500,0.668262,1.621708,0.778897,1.487170
09431500,0.578939,1.735672,0.789519,1.464696
08064100,0.610194,1.646471,0.812901,1.388256
05517530,0.668329,1.621747,0.778471,1.488460
02435020,0.661140,1.597420,0.809326,1.392426
02382500,0.680039,1.583118,0.806609,1.417143
03365500,0.673816,1.603639,0.801103,1.451321
06447000,0.628717,1.663763,0.829081,1.421760
05472500,0.636116,1.641607,0.785057,1.492271
08219500,0.508524,1.825285,0.519791,2.079996
11152050,0.454894,1.747523,0.773139,1.401133
03310300,0.683117,1.585618,0.802916,1.412988
03301500,0.682949,1.587318,0.808884,1.420048
06334500,0.617775,1.687090,0.809072,1.451001
02440500,0.669222,1.593680,0.806323,1.400725
01531500,0.661903,1.661910,0.664675,1.725027
02145000,0.680202,1.588604,0.813768,1.411841
03091500,0.675149,1.617036,0.768710,1.510509
02YG001,0.579255,1.744943,0.537996,2.029645
09041400,0.531092,1.808295,0.524352,2.071672
13142500,0.463446,1.868415,0.512365,2.010498
07124200,0.604992,1.730355,0.676877,1.689615
07332500,0.621751,1.628210,0.818821,1.396092
05KF001,0.574526,1.746826,0.625062,1.758218
10109000,0.487377,1.869380,0.554751,2.050217
01BD008,0.593356,1.717512,0.559950,1.939477
05495500,0.641894,1.632488,0.806547,1.433027
02488000,0.690057,1.574563,0.816232,1.401426
02223056,0.688778,1.578083,0.817930,1.409974
11517500,0.511122,1.852106,0.642975,1.771806
09504500,0.540765,1.761791,0.739348,1.551929
05055300,0.580800,1.750614,0.764992,1.508489
07148400,0.591138,1.689075,0.826582,1.407249
02YL001,0.591813,1.738780,0.545675,2.019841
07307028,0.602512,1.677805,0.833025,1.397686
01064500,0.610360,1.698196,0.604092,1.859988
06888350,0.657437,1.631232,0.828886,1.438927
05431486,0.623318,1.681678,0.741241,1.561635
04066500,0.612566,1.684764,0.695476,1.640761
13237920,0.472007,1.885132,0.531025,2.105709
02YK002,0.588706,1.743684,0.550253,2.021815
05551540,0.643311,1.658343,0.751849,1.555101
02231600,0.688732,1.567670,0.830062,1.369185
02087500,0.679269,1.585708,0.815081,1.404957
06452320,0.593555,1.706365,0.800131,1.450369
03007800,0.641967,1.671155,0.671504,1.721903
11044000,0.445540,1.808583,0.786730,1.394119
04172000,0.649207,1.649480,0.760003,1.550822
09106150,0.547628,1.787573,0.519373,2.090651
03351000,0.670283,1.611961,0.790806,1.463261
05567500,0.657545,1.626762,0.779925,1.496560
01FB003,0.617902,1.736663,0.584273,1.978029
02173500,0.677883,1.584099,0.824845,1.403766
09486055,0.545734,1.761925,0.850070,1.393411
08111700,0.631791,1.627194,0.814513,1.375707
05MC001,0.559010,1.756153,0.659089,1.686554
07AC007,0.601746,1.762962,0.602433,1.875873
09414900,0.520281,1.765765,0.772651,1.461052
05064000,0.587006,1.708285,0.758996,1.508884
05RA001,0.596775,1.709147,0.673471,1.697548
02191300,0.676689,1.588259,0.811122,1.408158
03150300,0.685664,1.602303,0.784297,1.482822
07359002,0.666212,1.595196,0.807286,1.409374
05304500,0.601417,1.695975,0.765256,1.504318
03275600,0.661329,1.615987,0.796609,1.454772
05454500,0.639722,1.645105,0.781021,1.499069
06898000,0.634955,1.641839,0.795819,1.456925
06395000,0.625940,1.671764,0.818923,1.440027
03234000,0.677343,1.604153,0.782746,1.479879
09489000,0.550619,1.768383,0.857508,1.391768
02408540,0.679902,1.582201,0.813727,1.407539
07169500,0.621839,1.633769,0.813278,1.387542
07289730,0.681335,1.579342,0.812205,1.402214
06803555,0.617266,1.662022,0.815898,1.427840
02301500,0.664612,1.594692,0.833472,1.373351
03054500,0.679159,1.604046,0.757932,1.542939
05418500,0.629578,1.658299,0.756291,1.539837
05RD008,0.592117,1.717254,0.620154,1.783760
04282500,0.629923,1.688053,0.598837,1.888113
05412400,0.616046,1.676397,0.756519,1.522407
02358700,0.714912,1.554355,0.820144,1.401422
09224700,0.549289,1.809806,0.571150,1.871051
03335000,0.666298,1.616434,0.787357,1.462940
01559000,0.656418,1.645702,0.718156,1.610025
06126050,0.619424,1.683347,0.776401,1.504097
05416900,0.621582,1.671255,0.758849,1.520695
01081000,0.615128,1.720230,0.624610,1.862782
04184500,0.635347,1.667167,0.760317,1.538563
05123510,0.576805,1.759157,0.776482,1.511223
01541000,0.657321,1.651310,0.706167,1.631130
08NE006,0.515145,1.815808,0.519939,2.075514
06054500,0.578592,1.772459,0.527840,2.040758
07340000,0.665526,1.594056,0.809869,1.404304
03347000,0.659852,1.624864,0.794083,1.462064
05291000,0.591478,1.704209,0.754855,1.519056
07377000,0.669280,1.582316,0.812171,1.391886
13340600,0.509427,1.845863,0.551798,2.079716
08330000,0.597803,1.744039,0.563415,1.895411
11270900,0.491137,1.817456,0.707074,1.611597
06661585,0.569992,1.811267,0.574779,1.962873
08KA005,0.551417,1.772013,0.494695,2.095060
05TG002,0.555213,1.763283,0.598506,1.853165
02467000,0.704075,1.564518,0.818335,1.408194
01ED005,0.625364,1.724279,0.626642,1.859812
02358000,0.714545,1.554768,0.819979,1.401566
07EC002,0.560122,1.751252,0.491549,2.078752
12099200,0.553941,2.008948,0.609933,2.034770
12457000,0.461709,1.961453,0.558451,2.064092
01099500,0.640102,1.668043,0.711594,1.606762
06713300,0.607662,1.704883,0.812048,1.444413
06446000,0.619891,1.673143,0.833325,1.418378
01614000,0.650109,1.633273,0.782009,1.491413
01381900,0.647739,1.651698,0.742595,1.548714
05458500,0.622971,1.666945,0.761386,1.515153
11152500,0.445491,1.780823,0.790414,1.400531
09424447,0.499336,1.805978,0.815958,1.417238
02130561,0.698607,1.570269,0.820612,1.414535
03341300,0.667345,1.603445,0.796562,1.440053
03BD002,0.598781,1.688859,0.548168,1.937893
03AC004,0.612621,1.690397,0.575640,1.891530
08276500,0.568204,1.782990,0.532110,1.957780
06076690,0.597347,1.739238,0.691056,1.670698
02314500,0.666358,1.588168,0.829010,1.382777
01541200,0.658697,1.647799,0.709335,1.626646
08NC004,0.530083,1.784452,0.510162,2.053144
01438500,0.641791,1.692603,0.647823,1.773717
07174400,0.619975,1.635365,0.816008,1.396555
01161000,0.615637,1.725622,0.622163,1.853120
06040800,0.525403,1.804591,0.517726,2.081578
10217000,0.567654,1.788299,0.532693,1.978057
04195500,0.656824,1.631296,0.790116,1.465695
03408500,0.681843,1.588103,0.786834,1.452919
05RE001,0.574625,1.744446,0.622199,1.793042
02077000,0.663486,1.608957,0.807130,1.426079
03150000,0.685329,1.603077,0.784052,1.483148
04029990,0.596968,1.715623,0.648989,1.763469
08KA001,0.543946,1.784573,0.499688,2.066435
07343200,0.642398,1.613572,0.815136,1.394678
11525854,0.492069,1.873499,0.654290,1.769605
03404500,0.688920,1.583612,0.795734,1.451082
05333500,0.622118,1.680929,0.695150,1.630401
03360000,0.662051,1.606909,0.802415,1.435773
14242580,0.597082,1.737492,0.685969,1.680857
01152500,0.629383,1.702469,0.625872,1.838402
07096250,0.570606,1.760954,0.720444,1.603295
07074420,0.682284,1.589002,0.804369,1.421836
06659500,0.530593,1.837976,0.511372,2.135611
14018500,0.582145,1.693882,0.751040,1.517892
09444200,0.584341,1.710599,0.797000,1.455046
01400500,0.648066,1.650826,0.751777,1.533275
12040500,0.644004,1.623373,0.757905,1.488600
01BG009,0.575410,1.729737,0.557426,1.965230
01104500,0.640438,1.660841,0.734114,1.562478
02303330,0.672806,1.583634,0.832159,1.372735
06191500,0.493880,1.820994,0.526618,2.046720
08017410,0.636720,1.621987,0.817288,1.394660
02134170,0.680833,1.582796,0.822541,1.402132
02404400,0.680537,1.584525,0.813645,1.408092
08173000,0.613814,1.644700,0.813219,1.383462
01BC001,0.600383,1.705092,0.555678,1.940349
02328522,0.672177,1.584305,0.814785,1.386640
13023000,0.459804,1.865437,0.537785,2.007329
07047942,0.658741,1.602301,0.807594,1.408071
08FB006,0.547931,1.818411,0.499021,2.136977
12433000,0.580438,1.794820,0.523265,2.110675
06440200,0.590438,1.707808,0.830454,1.420534
02WB003,0.563461,1.728442,0.536795,1.979428
08174600,0.605055,1.655338,0.816969,1.378901
02039500,0.667592,1.603869,0.811982,1.421125
06465000,0.641581,1.652202,0.832877,1.415667
05294000,0.600725,1.691862,0.746625,1.532731
04071000,0.621540,1.685269,0.693181,1.657400
04105000,0.654045,1.647217,0.750303,1.549121
01027200,0.598870,1.704615,0.591241,1.870837
13338500,0.557946,1.800438,0.518639,2.113985
02LG005,0.612106,1.693108,0.585945,1.903322
06892000,0.636694,1.628053,0.821056,1.402811
11390500,0.539720,1.706020,0.722031,1.547461
03364000,0.671670,1.609778,0.798109,1.455904
14337500,0.550602,1.771181,0.668559,1.701864
02351890,0.664413,1.599146,0.813849,1.371502
06921350,0.647375,1.613496,0.810043,1.409513
02315500,0.676181,1.579935,0.829105,1.382177
07375500,0.675708,1.576467,0.815290,1.389882
06317000,0.615047,1.687261,0.792795,1.468740
02RH045,0.601983,1.696444,0.555778,1.946785
03289500,0.684256,1.585125,0.808665,1.419434
08053000,0.622210,1.634360,0.817482,1.394250
03057000,0.681844,1.600128,0.758079,1.541951
12398600,0.557826,1.784231,0.518382,2.089280
06759500,0.644219,1.665546,0.749357,1.544553
04108660,0.656098,1.644568,0.730556,1.586026
03301000,0.680526,1.589028,0.810488,1.417693
05MG001,0.557982,1.756338,0.650851,1.694682
05554500,0.651228,1.634121,0.773188,1.507204
06930000,0.655656,1.612820,0.802885,1.422715
03453500,0.694738,1.572087,0.791886,1.427888
06906000,0.649587,1.619402,0.808865,1.417193
01571500,0.651106,1.636724,0.754343,1.537154
13202000,0.477451,1.866094,0.509325,2.063537
03274000,0.676701,1.607797,0.793020,1.469762
11433300,0.482335,1.886319,0.681253,1.699285
05583000,0.668564,1.614439,0.796864,1.454627
04199500,0.670247,1.621827,0.778997,1.487699
04178000,0.644165,1.658302,0.757467,1.541778
07378000,0.676106,1.574686,0.813175,1.386290
12409000,0.557510,1.784780,0.515635,2.095850
07159750,0.604213,1.654245,0.823207,1.395490
07264000,0.653728,1.603514,0.807773,1.408148
14209500,0.541643,1.943788,0.607065,2.002559
09109000,0.470963,1.818814,0.514514,2.024942
09510000,0.563679,1.725055,0.798816,1.438035
06329500,0.649167,1.672637,0.702066,1.634435
05453100,0.633014,1.651795,0.783064,1.496159
07065495,0.650900,1.615396,0.803007,1.421331
08LF051,0.580497,1.771499,0.476621,2.131104
12396500,0.558331,1.784433,0.517239,2.089167
11417500,0.474699,1.872991,0.711340,1.627092
09408150,0.569556,1.742875,0.718369,1.614762
09502800,0.517795,1.792932,0.826404,1.415910
04063000,0.617010,1.690749,0.645803,1.745343
06411500,0.609987,1.712548,0.753359,1.539542
12334510,0.549964,1.809363,0.517817,2.070809
05BG006,0.593328,1.770028,0.622134,1.845299
06882510,0.631002,1.647538,0.822102,1.426893
04164500,0.656364,1.643360,0.771020,1.536156
06803513,0.616832,1.661340,0.817728,1.425560
04065106,0.620640,1.682778,0.650518,1.724622
11109375,0.424546,1.834350,0.746270,1.488926
10038000,0.529733,1.821854,0.524736,2.018788
05313500,0.601029,1.696991,0.781538,1.477560
02100500,0.673464,1.592784,0.813707,1.409342
04227000,0.655942,1.662563,0.743895,1.571693
14220500,0.549817,1.904446,0.655008,1.879774
02298202,0.667889,1.590427,0.835104,1.369964
03353000,0.671978,1.607593,0.793848,1.459834
06608500,0.621275,1.667120,0.798623,1.427332
06752280,0.606762,1.763029,0.613575,1.839320
04124200,0.634877,1.679122,0.652149,1.754578
02411930,0.684405,1.578762,0.810153,1.410704
06227600,0.540286,1.827222,0.538929,2.019833
11176900,0.471316,1.755910,0.801823,1.409813
05293000,0.597349,1.697556,0.772353,1.500395
08181480,0.589620,1.668022,0.809229,1.369738
12331500,0.568366,1.796493,0.552179,1.982827
10296500,0.446108,1.994812,0.542727,2.104396
