basin_id,sum(msi_paras),sum(msti_paras),sum(wsi_paras),sum(wsti_paras)
02XA003,0.464350,1.408026,0.425487,1.578534
11290000,0.395742,1.462200,0.607902,1.266653
02312500,0.544987,1.228046,0.646763,1.010117
02207335,0.533972,1.194401,0.631025,1.012657
10CC002,0.454908,1.439266,0.465861,1.410344
08KH019,0.481407,1.439148,0.411442,1.688921
12388200,0.464181,1.436275,0.419459,1.718825
03421000,0.544457,1.178101,0.615911,1.008109
13140800,0.368548,1.590212,0.432784,1.673997
11443500,0.387603,1.577914,0.570380,1.475001
06FC001,0.433259,1.477611,0.432922,1.437846
02301719,0.533421,1.238227,0.644579,1.003712
08062700,0.505788,1.247822,0.631348,1.006430
07372050,0.528665,1.202066,0.608056,0.992455
01BL003,0.483378,1.349674,0.454617,1.566517
02441390,0.538442,1.188213,0.618887,0.998014
11276900,0.370062,1.677064,0.468982,1.800562
05BG006,0.486490,1.408346,0.499432,1.430596
01168151,0.478455,1.351402,0.475349,1.500142
01172003,0.504064,1.313822,0.464019,1.509646
03301000,0.536458,1.197351,0.624841,1.022136
02118000,0.538129,1.210155,0.630198,1.035514
08091500,0.464764,1.295968,0.624017,0.995479
06236100,0.451102,1.462453,0.466288,1.501440
03MD001,0.435546,1.453764,0.425886,1.582777
10311400,0.394486,1.518507,0.517773,1.427354
02042500,0.526204,1.210102,0.626706,1.017977
04176500,0.524963,1.259947,0.606120,1.134933
12419000,0.468165,1.468779,0.462330,1.799839
03348130,0.522582,1.230690,0.616968,1.069219
09468500,0.436552,1.376947,0.637006,1.016817
01632000,0.525921,1.235949,0.588945,1.155288
09306200,0.464606,1.423204,0.446705,1.588458
05KC001,0.457911,1.434236,0.535844,1.230734
06477500,0.476775,1.348382,0.627879,1.092836
07363200,0.528035,1.194885,0.616784,1.001081
14191000,0.484484,1.306428,0.611835,1.224859
03201902,0.526043,1.222178,0.613922,1.083383
03049500,0.530960,1.257747,0.527416,1.294456
05280000,0.490452,1.347156,0.595240,1.128329
13339500,0.450749,1.481878,0.472326,1.781651
02225000,0.557545,1.189121,0.636574,1.015651
02105500,0.549342,1.195385,0.635855,1.022358
02YO008,0.484201,1.368285,0.461799,1.588575
07257500,0.511576,1.201012,0.610096,0.997647
11023000,0.347779,1.488163,0.608070,0.988059
12448000,0.376549,1.568425,0.437881,1.665463
06066500,0.480561,1.420545,0.430631,1.591747
02PJ030,0.494371,1.323754,0.451236,1.481462
01509000,0.509204,1.295440,0.492486,1.390254
11051500,0.352282,1.589220,0.644865,1.333316
04137005,0.510495,1.311526,0.513252,1.330668
05060100,0.469910,1.386338,0.599758,1.132693
11179000,0.369376,1.440720,0.615291,1.007861
06811500,0.496397,1.285028,0.631469,1.054021
08175800,0.504107,1.263718,0.627433,0.996535
06479010,0.493264,1.338483,0.619262,1.111467
14339000,0.444720,1.494141,0.545769,1.555522
06191500,0.409977,1.521336,0.435191,1.696656
12433000,0.475145,1.451303,0.452237,1.780337
11070150,0.349587,1.459583,0.588773,0.995586
04227000,0.520361,1.271463,0.583066,1.171526
09405500,0.453132,1.418046,0.517437,1.471742
07062500,0.522271,1.205440,0.614528,1.017548
01481500,0.523124,1.225635,0.594345,1.103407
05594800,0.527797,1.214143,0.624991,1.029822
08LE027,0.444874,1.479312,0.432687,1.763321
01644000,0.522607,1.234803,0.615948,1.083984
06200000,0.470915,1.441322,0.428619,1.684116
02488000,0.544917,1.185320,0.623343,0.999584
09512800,0.414382,1.410565,0.629970,1.013422
07314500,0.459122,1.314454,0.633946,1.006671
05087500,0.476747,1.382800,0.602517,1.096972
12044900,0.468694,1.755053,0.582278,1.819460
05076000,0.482836,1.374507,0.610202,1.088216
08EF005,0.467627,1.481200,0.428572,1.845755
02318500,0.536521,1.207613,0.624270,0.993867
08020000,0.516298,1.222116,0.628365,1.003064
12210700,0.479819,1.646402,0.572387,1.781287
06605850,0.488796,1.327899,0.604382,1.090142
08092000,0.475696,1.276730,0.614261,0.990589
05078500,0.478490,1.370427,0.602676,1.099903
07289730,0.537854,1.189158,0.620686,1.000008
07288500,0.529208,1.201405,0.619826,1.002362
08FB006,0.453463,1.486862,0.413016,1.768308
06711500,0.483935,1.394771,0.533476,1.358243
06919500,0.510584,1.224294,0.626463,1.007776
12388700,0.453319,1.463508,0.427469,1.723987
02310947,0.540092,1.230688,0.644122,1.007104
05429500,0.498164,1.303181,0.577762,1.155918
06923250,0.511878,1.220129,0.621827,1.012532
03234500,0.548443,1.208893,0.622194,1.090533
05211000,0.489523,1.357339,0.572715,1.161029
02438000,0.525914,1.187134,0.614547,0.994162
06879100,0.519805,1.283581,0.659743,1.089498
09361500,0.417888,1.491240,0.429829,1.683233
03408500,0.534439,1.185043,0.608089,1.051903
05293000,0.482687,1.349699,0.604666,1.116453
04063500,0.500627,1.345294,0.502474,1.326934
05UH001,0.438487,1.469923,0.438086,1.405518
04212100,0.535099,1.247743,0.586668,1.171348
01472000,0.519053,1.253857,0.567213,1.193881
01018035,0.488487,1.323413,0.486502,1.477433
04142000,0.501841,1.317265,0.532736,1.306217
05587000,0.521231,1.229470,0.622330,1.050297
01329500,0.496913,1.314039,0.473376,1.505390
05502500,0.513775,1.242191,0.626939,1.031644
07FB006,0.486711,1.416691,0.410560,1.635120
14361500,0.459770,1.397091,0.581921,1.359963
08189500,0.484714,1.294340,0.625012,0.995254
04137500,0.511683,1.310198,0.512223,1.335473
11070365,0.349908,1.476301,0.592404,0.980725
09132500,0.439591,1.461931,0.410730,1.674846
10352500,0.405603,1.524818,0.424067,1.656559
13055340,0.434153,1.468007,0.420674,1.636593
05BH009,0.487555,1.367421,0.569785,1.227412
08206700,0.461797,1.335108,0.635255,1.001476
04113000,0.526521,1.255160,0.606810,1.122040
05464000,0.505817,1.304908,0.600007,1.126113
05UH002,0.430733,1.480033,0.445884,1.395099
05270500,0.491630,1.343638,0.595818,1.142590
13047500,0.415132,1.513819,0.449332,1.719794
10092700,0.444261,1.463786,0.424778,1.574107
04260500,0.499940,1.302842,0.455794,1.492455
12414900,0.454277,1.487923,0.472443,1.802385
12353000,0.458426,1.462364,0.412439,1.676712
02428400,0.563316,1.173836,0.631020,1.012034
14321000,0.472966,1.310934,0.617511,1.212603
07143665,0.480242,1.298968,0.632214,1.026602
05TG002,0.453968,1.451426,0.472679,1.429828
11138500,0.322007,1.476097,0.573076,0.949844
06108000,0.475108,1.335434,0.623184,1.095652
01471000,0.512565,1.256526,0.577708,1.163063
02355350,0.535077,1.199978,0.620527,0.993315
05344500,0.512862,1.328971,0.586360,1.188713
02369600,0.540806,1.183657,0.623394,0.979791
12452800,0.379216,1.596705,0.469761,1.749563
07324200,0.462231,1.333336,0.641028,1.016320
11186001,0.330296,1.720883,0.432035,1.816727
06307500,0.486139,1.364809,0.575248,1.235735
02376033,0.546048,1.180034,0.618912,0.985378
12354500,0.457151,1.462334,0.414326,1.691216
03353800,0.526127,1.215460,0.616629,1.048285
02PD002,0.474632,1.367720,0.453702,1.582096
02RD003,0.485177,1.371197,0.440223,1.569651
14166000,0.468006,1.422894,0.585658,1.459879
06918070,0.516419,1.236300,0.631500,1.019626
01104200,0.503071,1.257161,0.574505,1.155113
05353800,0.491872,1.316839,0.591489,1.097252
10217000,0.463485,1.441767,0.438386,1.594406
11276500,0.364287,1.681213,0.460454,1.788176
07138070,0.527035,1.285930,0.656281,1.106348
04149000,0.521515,1.272996,0.591628,1.166037
05270700,0.499606,1.343438,0.573706,1.174173
02297310,0.528386,1.243849,0.642079,1.007050
03173000,0.528228,1.222656,0.609538,1.106634
09163500,0.462349,1.445585,0.397347,1.672102
07311000,0.465378,1.298198,0.635719,1.008786
11180700,0.369385,1.440779,0.615374,1.007871
08084000,0.463674,1.337774,0.644273,1.012450
01064500,0.487472,1.320632,0.477729,1.469797
02OD003,0.500218,1.303210,0.449197,1.461100
13340600,0.426328,1.532241,0.473590,1.777676
06874000,0.481039,1.330130,0.642406,1.074498
10126000,0.444931,1.452402,0.430175,1.567860
07AA004,0.450690,1.460633,0.406625,1.639707
11157500,0.350009,1.492222,0.608363,1.002192
05074500,0.481919,1.366996,0.592672,1.144515
05TG003,0.446183,1.466398,0.446061,1.425689
11128500,0.310360,1.477634,0.582765,0.939080
07383500,0.510764,1.203727,0.618004,0.974169
11123500,0.308154,1.475765,0.582403,0.941473
11292900,0.366947,1.745340,0.488694,1.791886
14187200,0.465671,1.422939,0.596130,1.463313
05568500,0.539419,1.238608,0.604126,1.129590
11276600,0.370052,1.677096,0.468983,1.800565
08036500,0.513379,1.217768,0.623323,0.997511
13305000,0.433805,1.496437,0.448510,1.559822
09213500,0.420471,1.522319,0.429085,1.584733
03335500,0.537006,1.228924,0.619367,1.088082
06040800,0.434247,1.486797,0.425163,1.720396
07GG003,0.488191,1.380789,0.529366,1.319131
05515500,0.522485,1.241297,0.606865,1.078015
07052250,0.514127,1.222624,0.617692,1.018699
01027200,0.480781,1.345410,0.463948,1.472648
03091500,0.536150,1.232170,0.602713,1.120265
03603000,0.548876,1.177456,0.617069,1.007888
09499000,0.427503,1.376732,0.619063,1.026974
06911400,0.494425,1.258049,0.629613,1.013253
13265500,0.427753,1.452113,0.445139,1.653441
14174000,0.482328,1.315022,0.610132,1.238777
09313000,0.420810,1.503956,0.409801,1.701230
09147025,0.437595,1.471976,0.406641,1.694000
02304500,0.539625,1.232089,0.646578,1.010306
07FD007,0.482345,1.385381,0.461145,1.461935
07LB002,0.435302,1.459794,0.453449,1.369232
07FC003,0.472664,1.408033,0.473382,1.434399
08CG003,0.441841,1.468825,0.422767,1.690072
06090800,0.498184,1.392581,0.447399,1.530713
02349500,0.546268,1.193163,0.628705,1.006028
05542000,0.519096,1.251866,0.609412,1.101629
09414900,0.412703,1.411738,0.612611,1.083980
05518000,0.531923,1.238804,0.604738,1.100438
03OC003,0.463738,1.414057,0.423987,1.572901
09430500,0.460022,1.427616,0.614203,1.192608
03270500,0.532762,1.222057,0.619049,1.075663
02RG005,0.486293,1.355900,0.436699,1.526279
02155500,0.524881,1.197185,0.621125,1.001299
08DD001,0.440781,1.582399,0.485590,1.823146
01575500,0.523171,1.229792,0.598214,1.116351
05LC001,0.458414,1.428028,0.525732,1.260880
05PB018,0.487290,1.366374,0.497169,1.360809
05431486,0.499210,1.303819,0.575143,1.161924
01144000,0.489046,1.319267,0.469544,1.472532
02404400,0.535267,1.188772,0.622877,1.005090
03ED001,0.452779,1.410189,0.413006,1.497737
08KD001,0.471246,1.438409,0.409952,1.738069
04186500,0.526843,1.234653,0.615900,1.078184
09484500,0.406182,1.466984,0.674378,1.026148
05514500,0.518145,1.229510,0.625822,1.033139
02075500,0.537796,1.203783,0.629384,1.037211
01155910,0.486682,1.330953,0.473053,1.502750
05550001,0.510978,1.285354,0.583916,1.163221
05LE008,0.458050,1.430469,0.508374,1.292052
01518000,0.499865,1.291237,0.526824,1.299674
08028500,0.548079,1.192416,0.629300,1.007691
02163001,0.535928,1.184681,0.622113,1.007541
11085000,0.333607,1.461099,0.599558,1.014215
09419700,0.365645,1.513360,0.643728,1.028540
06884400,0.497609,1.296564,0.643232,1.054208
08152000,0.457307,1.310158,0.619792,0.986480
12101500,0.492088,1.412419,0.562865,1.513629
06917000,0.493652,1.251470,0.624576,1.007487
08ED002,0.460836,1.520219,0.443100,1.868795
05389000,0.496345,1.313945,0.589271,1.159022
12396500,0.462592,1.460006,0.424153,1.726408
06GA001,0.425533,1.479200,0.440989,1.420977
02197830,0.533320,1.205821,0.628048,1.009955
06893578,0.501010,1.246571,0.628888,1.012750
07380120,0.537637,1.185275,0.618496,0.986274
06485500,0.494163,1.343796,0.607411,1.134737
08255500,0.424487,1.508601,0.430149,1.690287
10311000,0.391060,1.532289,0.508683,1.456199
08017410,0.500997,1.234420,0.625071,0.998167
05410490,0.507925,1.304162,0.571561,1.160933
01066000,0.488545,1.322622,0.484926,1.482576
07AG004,0.495912,1.381215,0.543906,1.322167
01173500,0.493227,1.302275,0.517052,1.353686
13077000,0.447283,1.465168,0.406334,1.671465
06635000,0.466887,1.432224,0.459809,1.485156
09237500,0.413023,1.501570,0.411367,1.686157
06336000,0.500773,1.330456,0.645218,1.089952
03455000,0.552909,1.177252,0.617677,1.039950
02077500,0.527336,1.210654,0.624158,1.016530
02444160,0.540954,1.186208,0.620885,1.000212
03237500,0.534472,1.212862,0.611727,1.087596
05455700,0.518703,1.275746,0.614073,1.128760
03276000,0.525129,1.223197,0.618654,1.069538
06741510,0.469957,1.432796,0.433291,1.647613
03363500,0.523704,1.225637,0.616343,1.066550
05385000,0.500970,1.316275,0.588551,1.133870
03150300,0.543453,1.216924,0.615537,1.098140
08KC003,0.489768,1.418166,0.406558,1.680375
03203600,0.539110,1.201798,0.616950,1.100186
02320500,0.554588,1.197675,0.632801,1.001750
02371500,0.526453,1.197204,0.619524,0.987345
05501000,0.509222,1.242996,0.628052,1.040516
05446500,0.518126,1.286356,0.577500,1.189202
07AF013,0.478671,1.424876,0.427333,1.564390
06205000,0.484203,1.412902,0.465906,1.554516
03604400,0.541070,1.185483,0.613141,1.009697
01059000,0.494138,1.323900,0.458739,1.476157
08070200,0.506973,1.223176,0.617612,0.976453
06919900,0.515681,1.221757,0.625243,1.017138
02424000,0.540180,1.186229,0.624579,1.000250
07094500,0.451850,1.472497,0.408793,1.646848
02146000,0.551685,1.192226,0.631177,1.025073
08104700,0.473431,1.282510,0.625172,0.988795
11473900,0.392269,1.481305,0.623040,1.278519
07MA003,0.459637,1.437081,0.470654,1.363122
08057000,0.497615,1.256135,0.631545,1.005377
06913500,0.497579,1.254990,0.630485,1.015322
05112000,0.477284,1.376392,0.596434,1.105764
06276500,0.432092,1.504889,0.439512,1.632735
11427000,0.395119,1.372417,0.611745,1.082660
01AN002,0.490425,1.327087,0.457818,1.533324
12105900,0.480622,1.497509,0.570351,1.605634
06483290,0.484696,1.342153,0.601434,1.106989
02148000,0.557481,1.191026,0.637674,1.025922
08050100,0.473579,1.271976,0.618697,0.983884
08180700,0.471401,1.300944,0.621417,0.984836
03298500,0.542280,1.196101,0.625395,1.029852
06120500,0.488021,1.362187,0.563289,1.264250
01570500,0.528687,1.263203,0.533043,1.299194
05543500,0.536356,1.238149,0.608389,1.111953
03575100,0.544636,1.181171,0.617876,1.005256
04024430,0.491484,1.344035,0.570793,1.195241
02341500,0.559222,1.178668,0.630502,1.014342
07184000,0.501972,1.236853,0.622051,1.004482
02319000,0.537876,1.207267,0.622754,0.992255
05488500,0.516526,1.292884,0.616524,1.126074
11367500,0.399203,1.671940,0.598478,1.599390
13013650,0.392398,1.574378,0.456922,1.727441
11159000,0.356380,1.475966,0.612971,1.003293
05487470,0.505364,1.270755,0.620147,1.073971
13172500,0.473419,1.420751,0.402518,1.615906
03301500,0.538181,1.195625,0.623766,1.024001
11156500,0.348677,1.469455,0.593070,0.992302
07336200,0.513465,1.205785,0.620812,0.996761
07180400,0.481737,1.286812,0.628143,1.018487
02YQ001,0.491692,1.365381,0.465048,1.584998
02169500,0.550878,1.194554,0.633034,1.021742
06478690,0.482582,1.352161,0.617512,1.096341
01036390,0.492665,1.329288,0.458358,1.511055
03362500,0.525911,1.217196,0.618443,1.054625
06073500,0.468050,1.419733,0.458056,1.515301
08NH119,0.418648,1.536164,0.444804,1.720655
09448500,0.474590,1.355042,0.646118,1.078661
06281000,0.442142,1.486792,0.412553,1.701494
11383500,0.400658,1.467145,0.608786,1.300074
02233484,0.545291,1.221719,0.643234,1.005482
06659502,0.435524,1.493013,0.415458,1.738312
05372995,0.492894,1.319124,0.596377,1.097380
10039500,0.432178,1.493762,0.421702,1.610291
06905500,0.520508,1.244995,0.626148,1.063027
05573540,0.522716,1.239135,0.620073,1.082874
03117500,0.530812,1.230691,0.610369,1.096831
06803555,0.493059,1.294918,0.635727,1.047355
02130561,0.554985,1.191143,0.638298,1.029986
08KE016,0.487194,1.415533,0.415722,1.616056
07074000,0.512536,1.207542,0.617292,1.007500
07169800,0.484968,1.261839,0.624962,1.002917
04041500,0.497811,1.346662,0.486123,1.329506
01346000,0.498946,1.303245,0.464671,1.473593
11251000,0.398428,1.660122,0.541867,1.643807
10347460,0.376510,1.694362,0.498391,1.769936
04230500,0.521022,1.269485,0.546538,1.245315
02OG026,0.503924,1.300747,0.476789,1.433420
03152000,0.539105,1.203173,0.610986,1.123661
12210500,0.479791,1.646246,0.572381,1.781298
02112250,0.535173,1.196922,0.620554,1.031283
06360500,0.488928,1.339383,0.642264,1.089143
05387440,0.494082,1.323631,0.589964,1.130254
07018100,0.534976,1.205305,0.614116,1.038604
03325000,0.532561,1.229654,0.622061,1.073171
02382500,0.532844,1.181446,0.619813,1.014493
13082500,0.456129,1.408392,0.530608,1.330730
08279000,0.459029,1.473741,0.452624,1.592743
10322000,0.421731,1.462090,0.485849,1.465733
06347000,0.464238,1.379373,0.608369,1.109417
04079000,0.504879,1.319100,0.557440,1.228948
06904050,0.508630,1.258448,0.621687,1.061623
02YK005,0.479425,1.389311,0.439691,1.647344
09510000,0.447614,1.375886,0.632671,1.065469
08279500,0.467754,1.454630,0.434239,1.564488
03BF001,0.484691,1.369103,0.408236,1.493987
06395000,0.500998,1.313017,0.656964,1.086783
08069000,0.502646,1.233817,0.616002,0.978913
05341500,0.499668,1.323345,0.579919,1.166956
12039500,0.481648,1.649838,0.654462,1.495258
02423496,0.527854,1.188444,0.620544,0.991212
03447687,0.536082,1.181527,0.607087,1.030814
02PC009,0.495843,1.320151,0.467969,1.500679
01431500,0.499070,1.298122,0.514470,1.334043
03566000,0.546297,1.172887,0.620220,1.029419
11151700,0.345254,1.490339,0.601670,0.986249
05GF002,0.465285,1.425310,0.532519,1.272210
07EC003,0.463618,1.436423,0.403210,1.669234
01563500,0.521508,1.253048,0.566972,1.206317
06887500,0.523718,1.276428,0.660474,1.088175
05482000,0.506606,1.306788,0.604604,1.129769
07324400,0.463714,1.330154,0.640359,1.015339
07382000,0.525314,1.195766,0.612907,0.985093
03324300,0.523674,1.235379,0.621939,1.071901
01548005,0.515008,1.273385,0.559905,1.241710
13305310,0.435294,1.495657,0.430508,1.590614
03539800,0.538696,1.178713,0.614510,1.014069
08JB002,0.480041,1.439385,0.413363,1.719134
06482020,0.487676,1.352824,0.609470,1.123948
12358500,0.433232,1.503284,0.461625,1.753574
11382000,0.380599,1.551861,0.640961,1.374266
06853800,0.474519,1.326396,0.636343,1.056536
01EF001,0.488595,1.318668,0.483752,1.467881
11152500,0.349545,1.477855,0.599821,0.985539
11108500,0.330333,1.501584,0.585990,0.974266
06873000,0.472837,1.338722,0.642968,1.072109
10346000,0.375381,1.699489,0.497161,1.778577
02462951,0.550094,1.177138,0.623896,1.006592
08KA001,0.450926,1.468946,0.405866,1.692231
03324000,0.525282,1.236156,0.624465,1.064926
03438220,0.564701,1.173150,0.628011,1.033305
13063000,0.434964,1.470908,0.414122,1.643762
06FD002,0.426662,1.491696,0.474537,1.404405
01015800,0.492870,1.331135,0.447866,1.496898
01502500,0.516386,1.278224,0.521332,1.303390
06195600,0.491345,1.370465,0.562603,1.299015
02035000,0.542822,1.216126,0.615399,1.089750
01549700,0.507644,1.281632,0.525410,1.307584
07AH002,0.474139,1.400448,0.530699,1.319768
07305000,0.474727,1.319396,0.647093,1.020501
13342450,0.488818,1.304439,0.639258,1.117615
05483600,0.494403,1.308553,0.618401,1.073380
07FA006,0.478387,1.424056,0.432803,1.517506
02311500,0.546417,1.225973,0.645395,1.009553
10141000,0.444388,1.453659,0.423766,1.631357
10308200,0.365284,1.668144,0.487508,1.690531
05227500,0.495543,1.350900,0.566582,1.180234
04086000,0.505982,1.308833,0.573553,1.205987
07JD002,0.469751,1.414781,0.505871,1.304992
10351700,0.397981,1.558599,0.499388,1.549463
04108660,0.523452,1.265397,0.571263,1.188443
01520500,0.509831,1.282961,0.536344,1.282178
08211500,0.497520,1.305410,0.655712,1.015841
07179730,0.484312,1.278339,0.630130,1.018816
01604500,0.529634,1.236058,0.590935,1.177921
05483450,0.494393,1.308583,0.618407,1.073379
02173051,0.539471,1.200482,0.638729,1.018407
08KA007,0.450053,1.462816,0.400614,1.686319
07FD001,0.490887,1.383762,0.460965,1.499960
05516500,0.527507,1.238396,0.609313,1.086015
06709000,0.481869,1.334011,0.633745,1.114885
07147800,0.491144,1.267610,0.629245,1.009658
08NE001,0.427623,1.527547,0.458346,1.753518
05443500,0.515601,1.288555,0.575601,1.188709
07185765,0.509642,1.225295,0.620676,1.008456
06DA004,0.448706,1.449362,0.454643,1.415727
07EB002,0.470396,1.426828,0.420976,1.608654
05427570,0.507036,1.297438,0.578453,1.177097
